"id_municipio";"uf";"municipio";"longitude";"latitude"
4248;"RS";"Santo Antônio do Planalto";-52.699233;-28.403046
4249;"RS";"Santo Augusto";-53.777605;-27.852577
4250;"RS";"Santo Cristo";-54.661963;-27.826259
4251;"RS";"Santo Expedito do Sul";-51.643352;-27.907439
4244;"RS";"Santo Ângelo";-54.266781;-28.300128
4287;"RS";"Sapiranga";-51.006446;-29.634885
4288;"RS";"Sapucaia do Sul";-51.144975;-29.827575
4289;"RS";"Sarandi";-52.923085;-27.942
4290;"RS";"Seberi";-53.402634;-27.482861
4291;"RS";"Sede Nova";-53.94929;-27.636739
4292;"RS";"Segredo";-52.976673;-29.352337
4293;"RS";"Selbach";-52.949768;-28.629435
4294;"RS";"Senador Salgado Filho";-54.550717;-28.025007
4295;"RS";"Sentinela do Sul";-51.586154;-30.610707
4296;"RS";"Serafina Corrêa";-51.93525;-28.712621
4298;"RS";"Sertão";-52.25878;-27.979782
4299;"RS";"Sertão Santana";-51.601694;-30.456183
4300;"RS";"Sete de Setembro";-54.463682;-28.136169
4301;"RS";"Severiano de Almeida";-52.121704;-27.436202
4302;"RS";"Silveira Martins";-53.591018;-29.646741
4303;"RS";"Sinimbu";-52.530449;-29.535659
4304;"RS";"Sobradinho";-53.032625;-29.419439
4305;"RS";"Soledade";-52.513083;-28.830613
4252;"RS";"São Borja";-56.003603;-28.657828
4253;"RS";"São Domingos do Sul";-51.88598;-28.531151
4254;"RS";"São Francisco de Assis";-55.12531;-29.554689
4255;"RS";"São Francisco de Paula";-50.582796;-29.440366
4256;"RS";"São Gabriel";-54.321657;-30.333688
4257;"RS";"São Jerônimo";-51.72507;-29.97158
4260;"RS";"São Jorge";-51.706422;-28.498445
4261;"RS";"São José das Missões";-53.122595;-27.778908
4262;"RS";"São José do Herval";-52.294991;-29.052035
4263;"RS";"São José do Hortêncio";-51.245048;-29.527962
4264;"RS";"São José do Inhacorá";-54.127462;-27.725055
4265;"RS";"São José do Norte";-52.033085;-32.015129
4266;"RS";"São José do Ouro";-51.59662;-27.770679
5654;"RS";"São José do Sul";-51.482104;-29.544818
4267;"RS";"São José dos Ausentes";-50.06772;-28.747589
4258;"RS";"São João da Urtiga";-51.825664;-27.819507
4259;"RS";"São João do Polêsine";-53.44392;-29.619435
4268;"RS";"São Leopoldo";-51.149773;-29.754494
4269;"RS";"São Lourenço do Sul";-51.971531;-31.356374
4270;"RS";"São Luiz Gonzaga";-54.955942;-28.412032
4271;"RS";"São Marcos";-51.069559;-28.967659
4272;"RS";"São Martinho";-53.969899;-27.711169
4273;"RS";"São Martinho da Serra";-53.859002;-29.539667
4274;"RS";"São Miguel das Missões";-54.555879;-28.556044
4275;"RS";"São Nicolau";-55.265441;-28.183365
4276;"RS";"São Paulo das Missões";-54.940352;-28.019546
4277;"RS";"São Pedro da Serra";-51.513381;-29.41932
5639;"RS";"São Pedro das Missões";-53.251298;-27.770568
4278;"RS";"São Pedro do Butiá";-54.892603;-28.12425
4279;"RS";"São Pedro do Sul";-54.185516;-29.620163
4280;"RS";"São Sebastião do Caí";-51.37488;-29.588517
4281;"RS";"São Sepé";-53.560296;-30.164289
4282;"RS";"São Valentim";-52.523714;-27.558284
4283;"RS";"São Valentim do Sul";-51.768356;-29.045056
4284;"RS";"São Valério do Sul";-53.936771;-27.790639
4285;"RS";"São Vendelino";-51.367515;-29.372873
4286;"RS";"São Vicente do Sul";-54.682643;-29.688161
4297;"RS";"Sério";-52.2685;-29.390428
4306;"RS";"Tabaí";-51.682292;-29.643041
4307;"RS";"Tapejara";-52.009665;-28.065237
4308;"RS";"Tapera";-52.861253;-28.627729
4309;"RS";"Tapes";-51.39914;-30.668308
4310;"RS";"Taquara";-50.775278;-29.650471
4311;"RS";"Taquari";-51.865346;-29.79433
4312;"RS";"Taquaruçu do Sul";-53.47025;-27.400452
4313;"RS";"Tavares";-51.08804;-31.284266
4314;"RS";"Tenente Portela";-53.758484;-27.371058
4315;"RS";"Terra de Areia";-50.06439;-29.578199
4316;"RS";"Teutônia";-51.804375;-29.448205
5629;"RS";"Tio Hugo";-52.595507;-28.571229
4317;"RS";"Tiradentes do Sul";-54.081367;-27.402229
4318;"RS";"Toropi";-54.224398;-29.478246
4319;"RS";"Torres";-49.733289;-29.333438
4320;"RS";"Tramandaí";-50.132187;-29.98414
4321;"RS";"Travesseiro";-52.053228;-29.297662
4329;"RS";"Trindade do Sul";-52.895593;-27.523896
4330;"RS";"Triunfo";-51.707471;-29.929129
4322;"RS";"Três Arroios";-52.144753;-27.500273
4323;"RS";"Três Cachoeiras";-49.927514;-29.448661
4324;"RS";"Três Coroas";-50.773869;-29.513719
4326;"RS";"Três Forquilhas";-50.070771;-29.53842
4327;"RS";"Três Palmeiras";-52.843718;-27.613889
4328;"RS";"Três Passos";-53.929631;-27.455471
4325;"RS";"Três de Maio";-54.235709;-27.780037
4331;"RS";"Tucunduva";-54.44388;-27.657292
4332;"RS";"Tunas";-52.953843;-29.103944
4333;"RS";"Tupanci do Sul";-51.538283;-27.924085
4334;"RS";"Tupanciretã";-53.844469;-29.085775
4335;"RS";"Tupandi";-51.417358;-29.477185
4336;"RS";"Tuparendi";-54.481434;-27.759768
4337;"RS";"Turuçu";-52.17059;-31.417284
4338;"RS";"Ubiretama";-54.685952;-28.040385
4340;"RS";"Unistalda";-55.151731;-29.039953
4339;"RS";"União da Serra";-52.023783;-28.783285
4341;"RS";"Uruguaiana";-57.085287;-29.761436
4342;"RS";"Vacaria";-50.941791;-28.507868
4344;"RS";"Vale Real";-51.255859;-29.391944
4345;"RS";"Vale Verde";-52.185747;-29.786445
4343;"RS";"Vale do Sol";-52.683901;-29.596724
4346;"RS";"Vanini";-51.844723;-28.475833
4347;"RS";"Venâncio Aires";-52.193159;-29.614306
4348;"RS";"Vera Cruz";-52.515176;-29.718435
4349;"RS";"Veranópolis";-51.551614;-28.931197
4350;"RS";"Vespasiano Correa";-51.862495;-29.065506
4351;"RS";"Viadutos";-52.021144;-27.571566
4352;"RS";"Viamão";-51.019435;-30.081899
4353;"RS";"Vicente Dutra";-53.402211;-27.160749
4354;"RS";"Victor Graeff";-52.749535;-28.563163
4355;"RS";"Vila Flores";-51.550371;-28.859825
4356;"RS";"Vila Lângaro";-52.143795;-28.106184
4357;"RS";"Vila Maria";-52.148648;-28.535853
4358;"RS";"Vila Nova do Sul";-53.876041;-30.346131
4359;"RS";"Vista Alegre";-53.491876;-27.368619
4360;"RS";"Vista Alegre do Prata";-51.79465;-28.805218
4361;"RS";"Vista Gaúcha";-53.697382;-27.290217
4362;"RS";"Vitória das Missões";-54.504022;-28.351612
5652;"RS";"Westfalia";-51.764455;-29.426275
4363;"RS";"Xangri-lá";-50.051932;-29.806493
3897;"RS";"Água Santa";-52.031004;-28.167228
3922;"RS";"Áurea";-52.050506;-27.693586
4364;"SC";"Abdon Batista";-51.023275;-27.612628
4365;"SC";"Abelardo Luz";-52.322881;-26.571585
4366;"SC";"Agrolândia";-49.822049;-27.408685
4367;"SC";"Agronômica";-49.707996;-27.266154
4372;"SC";"Alfredo Wagner";-49.327346;-27.700096
4373;"SC";"Alto Bela Vista";-51.904435;-27.433346
4374;"SC";"Anchieta";-53.331908;-26.538216
4375;"SC";"Angelina";-48.987867;-27.57041
4376;"SC";"Anita Garibaldi";-51.127143;-27.689743
4377;"SC";"Anitápolis";-49.131633;-27.901183
4378;"SC";"Antônio Carlos";-48.766007;-27.51907
4379;"SC";"Apiúna";-49.388506;-27.037493
4380;"SC";"Arabutã";-52.142263;-27.158691
4381;"SC";"Araquari";-48.718825;-26.375408
4382;"SC";"Araranguá";-49.491809;-28.935615
4383;"SC";"Armazém";-49.021506;-28.244812
4384;"SC";"Arroio Trinta";-51.340719;-26.925655
4385;"SC";"Arvoredo";-52.45426;-27.074816
4386;"SC";"Ascurra";-49.37828;-26.954821
4387;"SC";"Atalanta";-49.778863;-27.421916
4388;"SC";"Aurora";-49.629525;-27.309786
4389;"SC";"Balneário Arroio do Silva";-49.423689;-28.980644
4390;"SC";"Balneário Barra do Sul";-48.612317;-26.459708
4391;"SC";"Balneário Camboriú";-48.635152;-26.992594
4392;"SC";"Balneário Gaivota";-49.584092;-29.15272
4556;"SC";"Balneário Piçarras";-48.67629;-26.769304
4393;"SC";"Bandeirante";-53.641326;-26.770499
4394;"SC";"Barra Bonita";-53.44;-26.654
4395;"SC";"Barra Velha";-48.693338;-26.636961
4396;"SC";"Bela Vista do Toldo";-50.466354;-26.274625
4397;"SC";"Belmonte";-53.57581;-26.842994
4398;"SC";"Benedito Novo";-49.359314;-26.780974
4399;"SC";"Biguaçu";-48.65979;-27.496004
4400;"SC";"Blumenau";-49.070904;-26.915501
4401;"SC";"Bocaina do Sul";-49.942279;-27.745494
4403;"SC";"Bom Jardim da Serra";-49.637276;-28.337666
4404;"SC";"Bom Jesus";-52.3919;-26.732595
4405;"SC";"Bom Jesus do Oeste";-53.096725;-26.692737
4406;"SC";"Bom Retiro";-49.486994;-27.798993
4402;"SC";"Bombinhas";-48.514561;-27.138245
4407;"SC";"Botuverá";-49.068892;-27.200749
4408;"SC";"Braço do Norte";-49.170056;-28.268082
4409;"SC";"Braço do Trombudo";-49.882145;-27.358578
4410;"SC";"Brunópolis";-50.86837;-27.305781
4411;"SC";"Brusque";-48.910663;-27.097706
4413;"SC";"Caibi";-53.245751;-27.074102
4414;"SC";"Calmon";-51.095017;-26.594241
4415;"SC";"Camboriú";-48.650338;-27.024078
4416;"SC";"Campo Alegre";-49.267588;-26.195027
4417;"SC";"Campo Belo do Sul";-50.75955;-27.89754
4418;"SC";"Campo Erê";-53.085614;-26.393056
4419;"SC";"Campos Novos";-51.227589;-27.400184
4420;"SC";"Canelinha";-48.765791;-27.261609
4421;"SC";"Canoinhas";-50.395001;-26.176591
4423;"SC";"Capinzal";-51.605702;-27.347295
4424;"SC";"Capivari de Baixo";-48.963144;-28.449773
4422;"SC";"Capão Alto";-50.509788;-27.938936
4425;"SC";"Catanduvas";-51.660158;-27.068972
4426;"SC";"Caxambu do Sul";-52.880718;-27.162401
4412;"SC";"Caçador";-51.012004;-26.77567
4427;"SC";"Celso Ramos";-51.335003;-27.632708
4428;"SC";"Cerro Negro";-50.867264;-27.794205
4429;"SC";"Chapadão do Lageado";-49.553879;-27.590507
1;"SC";"Chapecó";-52.61519;-27.100448
4430;"SC";"Cocal do Sul";-49.333536;-28.598569
4431;"SC";"Concórdia";-52.025962;-27.233461
4432;"SC";"Cordilheira Alta";-52.605582;-26.984403
4433;"SC";"Coronel Freitas";-52.701122;-26.905713
4434;"SC";"Coronel Martins";-52.669361;-26.511043
4435;"SC";"Correia Pinto";-50.361448;-27.587688
4436;"SC";"Corupá";-49.245968;-26.42464
4437;"SC";"Criciúma";-49.372887;-28.672267
4438;"SC";"Cunha Porã";-53.166185;-26.895019
4439;"SC";"Cunhataí";-53.089474;-26.970924
4440;"SC";"Curitibanos";-50.581638;-27.282373
4441;"SC";"Descanso";-53.503395;-26.826971
4442;"SC";"Dionísio Cerqueira";-53.635149;-26.264784
4443;"SC";"Dona Emma";-49.726142;-26.980975
4444;"SC";"Doutor Pedrinho";-49.479495;-26.71737
4445;"SC";"Entre Rios";-52.558504;-26.722474
4446;"SC";"Ermo";-49.643013;-28.986869
4447;"SC";"Erval Velho";-51.44299;-27.274321
4448;"SC";"Faxinal dos Guedes";-52.259624;-26.845104
4449;"SC";"Flor do Sertão";-53.350522;-26.781143
4450;"SC";"Florianópolis";-48.547696;-27.594486
4451;"SC";"Formosa do Sul";-52.794636;-26.645272
4452;"SC";"Forquilhinha";-49.478466;-28.745359
4453;"SC";"Fraiburgo";-50.919978;-27.023288
4454;"SC";"Frei Rogério";-50.807621;-27.175021
4455;"SC";"Galvão";-52.687528;-26.454934
4456;"SC";"Garopaba";-48.619896;-28.01856
4457;"SC";"Garuva";-48.852026;-26.029185
4458;"SC";"Gaspar";-48.953428;-26.933597
4459;"SC";"Governador Celso Ramos";-48.557608;-27.317161
4461;"SC";"Gravatal";-49.042683;-28.320763
4460;"SC";"Grão Pará";-49.225194;-28.180903
4462;"SC";"Guabiruba";-48.980445;-27.080811
4463;"SC";"Guaraciaba";-53.524317;-26.604199
4464;"SC";"Guaramirim";-49.002628;-26.468753
4465;"SC";"Guarujá do Sul";-53.529575;-26.385813
4466;"SC";"Guatambú";-52.78865;-27.134102
4467;"SC";"Herval d`Oeste";-51.491728;-27.1903
4468;"SC";"Ibiam";-51.235154;-27.184658
4469;"SC";"Ibicaré";-51.368101;-27.088141
4470;"SC";"Ibirama";-49.519314;-27.054665
4472;"SC";"Ilhota";-48.825116;-26.902284
4473;"SC";"Imaruí";-48.81701;-28.333938
4474;"SC";"Imbituba";-48.665884;-28.228367
4475;"SC";"Imbuia";-49.421766;-27.49082
4476;"SC";"Indaial";-49.235417;-26.899247
4477;"SC";"Iomerê";-51.244227;-27.00192
4478;"SC";"Ipira";-51.77579;-27.403818
4479;"SC";"Iporã do Oeste";-53.535483;-26.985396
4480;"SC";"Ipuaçu";-52.456633;-26.632025
4481;"SC";"Ipumirim";-52.128873;-27.077215
4482;"SC";"Iraceminha";-53.276682;-26.821536
4483;"SC";"Irani";-51.901204;-27.028684
4484;"SC";"Irati";-52.895513;-26.653862
4485;"SC";"Irineópolis";-50.795687;-26.242006
4487;"SC";"Itaiópolis";-49.9092;-26.338975
4488;"SC";"Itajaí";-48.670475;-26.910097
4489;"SC";"Itapema";-48.616038;-27.08607
4490;"SC";"Itapiranga";-53.716603;-27.165856
4491;"SC";"Itapoá";-48.618188;-26.11576
4492;"SC";"Ituporanga";-49.596253;-27.410063
4486;"SC";"Itá";-52.321187;-27.290666
4471;"SC";"Içara";-49.308654;-28.713206
4493;"SC";"Jaborá";-51.727899;-27.178233
4494;"SC";"Jacinto Machado";-49.762316;-28.996094
4495;"SC";"Jaguaruna";-49.02958;-28.614598
4496;"SC";"Jaraguá do Sul";-49.07125;-26.485083
4497;"SC";"Jardinópolis";-52.862524;-26.719136
4498;"SC";"Joaçaba";-51.510788;-27.172105
4499;"SC";"Joinville";-48.848675;-26.304497
4500;"SC";"José Boiteux";-49.62863;-26.956568
4501;"SC";"Jupiá";-52.729766;-26.395038
4502;"SC";"Lacerdópolis";-51.55766;-27.257941
4503;"SC";"Lages";-50.325862;-27.814966
4504;"SC";"Laguna";-48.777234;-28.484287
4505;"SC";"Lajeado Grande";-52.564782;-26.857614
4506;"SC";"Laurentino";-49.733119;-27.217295
4507;"SC";"Lauro Muller";-49.40348;-28.385899
4508;"SC";"Lebon Régis";-50.692109;-26.927987
4509;"SC";"Leoberto Leal";-49.278865;-27.508123
4510;"SC";"Lindóia do Sul";-52.068955;-27.054472
4511;"SC";"Lontras";-49.535049;-27.168358
4512;"SC";"Luiz Alves";-48.93224;-26.715136
4513;"SC";"Luzerna";-51.468221;-27.130363
4514;"SC";"Macieira";-51.37051;-26.855232
4515;"SC";"Mafra";-49.808624;-26.115935
4516;"SC";"Major Gercino";-48.94878;-27.419236
4517;"SC";"Major Vieira";-50.326592;-26.370901
4518;"SC";"Maracajá";-49.460546;-28.846337
4519;"SC";"Maravilha";-53.173699;-26.766529
4520;"SC";"Marema";-52.626445;-26.802361
4521;"SC";"Massaranduba";-49.005351;-26.610868
4522;"SC";"Matos Costa";-51.150095;-26.47087
4523;"SC";"Meleiro";-49.637821;-28.824433
4524;"SC";"Mirim Doce";-50.078623;-27.197002
4525;"SC";"Modelo";-53.039956;-26.772924
4526;"SC";"Mondaí";-53.403177;-27.100785
4527;"SC";"Monte Carlo";-50.980785;-27.223916
4528;"SC";"Monte Castelo";-50.232724;-26.460989
4530;"SC";"Morro Grande";-49.721362;-28.80057
4529;"SC";"Morro da Fumaça";-49.216937;-28.651117
4531;"SC";"Navegantes";-48.654593;-26.894293
4532;"SC";"Nova Erechim";-52.906569;-26.898159
4533;"SC";"Nova Itaberaba";-52.814076;-26.942805
4534;"SC";"Nova Trento";-48.929836;-27.277976
4535;"SC";"Nova Veneza";-49.505541;-28.633772
4536;"SC";"Novo Horizonte";-52.828104;-26.444218
4537;"SC";"Orleans";-49.298616;-28.348674
4538;"SC";"Otacílio Costa";-50.123113;-27.478917
4539;"SC";"Ouro";-51.619373;-27.337905
4540;"SC";"Ouro Verde";-52.310845;-26.692027
4541;"SC";"Paial";-52.497517;-27.254105
4542;"SC";"Painel";-50.097175;-27.923413
4543;"SC";"Palhoça";-48.669661;-27.645518
4544;"SC";"Palma Sola";-53.277091;-26.347069
4545;"SC";"Palmeira";-50.157717;-27.583013
4546;"SC";"Palmitos";-53.158612;-27.070219
4547;"SC";"Papanduva";-50.141938;-26.377709
4548;"SC";"Paraíso";-53.671595;-26.620024
4549;"SC";"Passo de Torres";-49.722034;-29.309889
4550;"SC";"Passos Maia";-52.056768;-26.782945
4551;"SC";"Paulo Lopes";-48.686358;-27.960698
4552;"SC";"Pedras Grandes";-49.19491;-28.433862
4553;"SC";"Penha";-48.646525;-26.775418
4554;"SC";"Peritiba";-51.901793;-27.375449
4555;"SC";"Petrolândia";-49.693747;-27.53463
4557;"SC";"Pinhalzinho";-52.991268;-26.849546
4558;"SC";"Pinheiro Preto";-51.224249;-27.048318
4559;"SC";"Piratuba";-51.766834;-27.424228
4560;"SC";"Planalto Alegre";-52.86699;-27.070423
4561;"SC";"Pomerode";-49.178456;-26.738355
4562;"SC";"Ponte Alta";-50.376404;-27.483497
4563;"SC";"Ponte Alta do Norte";-50.465947;-27.159112
4564;"SC";"Ponte Serrada";-52.01125;-26.873278
4565;"SC";"Porto Belo";-48.546865;-27.158569
4566;"SC";"Porto União";-51.075858;-26.245075
4567;"SC";"Pouso Redondo";-49.930098;-27.256725
4568;"SC";"Praia Grande";-49.952503;-29.191846
4569;"SC";"Presidente Castelo Branco";-51.803342;-27.224778
4570;"SC";"Presidente Getúlio";-49.624609;-27.04743
4571;"SC";"Presidente Nereu";-49.388938;-27.27683
4572;"SC";"Princesa";-53.599427;-26.44412
4573;"SC";"Quilombo";-52.72396;-26.726432
4574;"SC";"Rancho Queimado";-49.019145;-27.672733
4580;"SC";"Rio Fortuna";-49.106816;-28.124383
4581;"SC";"Rio Negrinho";-49.517746;-26.259075
4582;"SC";"Rio Rufino";-49.775373;-27.859191
4575;"SC";"Rio das Antas";-51.067414;-26.894615
4576;"SC";"Rio do Campo";-50.136021;-26.945181
4577;"SC";"Rio do Oeste";-49.798896;-27.195155
4579;"SC";"Rio do Sul";-49.643016;-27.215596
4578;"SC";"Rio dos Cedros";-49.271828;-26.739777
4583;"SC";"Riqueza";-53.326452;-27.065325
4584;"SC";"Rodeio";-49.36491;-26.924349
4585;"SC";"Romelândia";-53.317193;-26.680888
4586;"SC";"Salete";-49.998811;-26.97978
4587;"SC";"Saltinho";-53.057763;-26.604932
4588;"SC";"Salto Veloso";-51.404337;-26.902991
4589;"SC";"Sangão";-49.132181;-28.632638
4590;"SC";"Santa Cecília";-50.42517;-26.959182
4591;"SC";"Santa Helena";-53.621439;-26.936966
4592;"SC";"Santa Rosa de Lima";-49.133043;-28.033124
4593;"SC";"Santa Rosa do Sul";-49.710944;-29.131273
4594;"SC";"Santa Terezinha";-50.009017;-26.7813
4595;"SC";"Santa Terezinha do Progresso";-53.199716;-26.62403
4596;"SC";"Santiago do Sul";-52.679852;-26.638784
4597;"SC";"Santo Amaro da Imperatriz";-48.781305;-27.685182
4619;"SC";"Saudades";-53.00213;-26.931677
4620;"SC";"Schroeder";-49.074041;-26.411571
4621;"SC";"Seara";-52.299045;-27.156432
4622;"SC";"Serra Alta";-53.04087;-26.722898
4623;"SC";"Siderópolis";-49.431423;-28.595501
4624;"SC";"Sombrio";-49.632776;-29.107985
4625;"SC";"Sul Brasil";-52.963965;-26.735148
4598;"SC";"São Bento do Sul";-49.383077;-26.249542
4599;"SC";"São Bernardino";-52.968669;-26.473926
4600;"SC";"São Bonifácio";-48.932608;-27.900907
4601;"SC";"São Carlos";-53.003704;-27.079757
4602;"SC";"São Cristovão do Sul";-50.438807;-27.266627
4603;"SC";"São Domingos";-52.531333;-26.554811
4604;"SC";"São Francisco do Sul";-48.634372;-26.257917
4609;"SC";"São Joaquim";-49.945715;-28.288709
4610;"SC";"São José";-48.636607;-27.613577
4611;"SC";"São José do Cedro";-53.495456;-26.456135
4612;"SC";"São José do Cerrito";-50.573305;-27.660189
4605;"SC";"São João Batista";-48.847395;-27.277186
4606;"SC";"São João do Itaperiú";-48.768277;-26.621276
4607;"SC";"São João do Oeste";-53.597657;-27.098353
4608;"SC";"São João do Sul";-49.809357;-29.215415
4613;"SC";"São Lourenço do Oeste";-52.849837;-26.35566
4614;"SC";"São Ludgero";-49.180631;-28.314375
4615;"SC";"São Martinho";-48.986724;-28.160883
4616;"SC";"São Miguel da Boa Vista";-53.251107;-26.686961
4617;"SC";"São Miguel do Oeste";-53.516259;-26.724224
4618;"SC";"São Pedro de Alcântara";-48.804768;-27.566515
4626;"SC";"Taió";-49.994184;-27.121001
4627;"SC";"Tangará";-51.247253;-27.099576
4628;"SC";"Tigrinhos";-53.154529;-26.68761
4629;"SC";"Tijucas";-48.632221;-27.235425
4630;"SC";"Timbé do Sul";-49.842048;-28.828749
4631;"SC";"Timbó";-49.269039;-26.82464
4632;"SC";"Timbó Grande";-50.66072;-26.612671
4634;"SC";"Treviso";-49.463367;-28.509661
4636;"SC";"Treze Tílias";-51.408444;-27.002604
4635;"SC";"Treze de Maio";-49.156535;-28.553662
4637;"SC";"Trombudo Central";-49.792953;-27.303296
4633;"SC";"Três Barras";-50.319692;-26.105632
4638;"SC";"Tubarão";-49.014371;-28.47131
4639;"SC";"Tunápolis";-53.641725;-26.968103
4640;"SC";"Turvo";-49.683067;-28.927169
4641;"SC";"União do Oeste";-52.854123;-26.76204
4642;"SC";"Urubici";-49.592547;-28.015663
4643;"SC";"Urupema";-49.872882;-27.955674
4644;"SC";"Urussanga";-49.323814;-28.518049
4646;"SC";"Vargem";-50.972355;-27.486714
4647;"SC";"Vargem Bonita";-51.740238;-27.005456
4645;"SC";"Vargeão";-52.154907;-26.862088
4648;"SC";"Vidal Ramos";-49.359339;-27.388643
4649;"SC";"Videira";-51.154274;-27.008624
4650;"SC";"Vitor Meireles";-49.832787;-26.878152
4651;"SC";"Witmarsum";-49.794675;-26.927487
4652;"SC";"Xanxerê";-52.403579;-26.874694
4653;"SC";"Xavantina";-52.342994;-27.0667
4654;"SC";"Xaxim";-52.537446;-26.959643
4655;"SC";"Zortéa";-51.551993;-27.452065
4368;"SC";"Água Doce";-51.552812;-26.998452
4370;"SC";"Águas Frias";-52.856773;-26.879377
4371;"SC";"Águas Mornas";-48.824347;-27.696325
4369;"SC";"Águas de Chapecó";-52.980844;-27.075424
4656;"SE";"Amparo de São Francisco";-36.934993;-10.134842
4657;"SE";"Aquidabã";-37.014768;-10.278043
4658;"SE";"Aracaju";-37.06766;-10.909133
4659;"SE";"Arauá";-37.620058;-11.261391
4660;"SE";"Areia Branca";-37.325063;-10.758005
4661;"SE";"Barra dos Coqueiros";-37.032317;-10.899623
4662;"SE";"Boquim";-37.619466;-11.13972
4663;"SE";"Brejo Grande";-36.461102;-10.429713
4664;"SE";"Campo do Brito";-37.495369;-10.739248
4665;"SE";"Canhoba";-36.980639;-10.136465
4666;"SE";"Canindé de São Francisco";-37.792294;-9.648823
4667;"SE";"Capela";-37.062847;-10.506928
4668;"SE";"Carira";-37.700241;-10.352361
4669;"SE";"Carmópolis";-36.988742;-10.644869
4670;"SE";"Cedro de São João";-36.885641;-10.253441
4671;"SE";"Cristinápolis";-37.758494;-11.466778
4672;"SE";"Cumbe";-37.184622;-10.351979
4673;"SE";"Divina Pastora";-37.150557;-10.678161
4674;"SE";"Estância";-37.448381;-11.265922
4675;"SE";"Feira Nova";-37.314672;-10.261645
4676;"SE";"Frei Paulo";-37.527934;-10.551292
4677;"SE";"Gararu";-37.086921;-9.972202
4678;"SE";"General Maynard";-36.983758;-10.683471
4679;"SE";"Graccho Cardoso";-37.200559;-10.225233
4680;"SE";"Ilha das Flores";-36.547935;-10.442506
4681;"SE";"Indiaroba";-37.514979;-11.515746
4682;"SE";"Itabaiana";-37.427287;-10.682555
4683;"SE";"Itabaianinha";-37.787505;-11.269268
4684;"SE";"Itabi";-37.105558;-10.124808
4685;"SE";"Itaporanga d`Ajuda";-37.307822;-10.989955
4686;"SE";"Japaratuba";-36.941765;-10.584913
4687;"SE";"Japoatã";-36.804504;-10.347719
4688;"SE";"Lagarto";-37.668948;-10.913628
4689;"SE";"Laranjeiras";-37.173123;-10.798121
4690;"SE";"Macambira";-37.541303;-10.661871
4691;"SE";"Malhada dos Bois";-36.925188;-10.341837
4692;"SE";"Malhador";-37.300437;-10.664926
4693;"SE";"Maruim";-37.085598;-10.730762
4694;"SE";"Moita Bonita";-37.35121;-10.576908
4695;"SE";"Monte Alegre de Sergipe";-37.561605;-10.025574
4696;"SE";"Muribeca";-36.95882;-10.427146
4697;"SE";"Neópolis";-36.584952;-10.321503
4698;"SE";"Nossa Senhora Aparecida";-37.451699;-10.394387
4699;"SE";"Nossa Senhora da Glória";-37.421125;-10.215809
4700;"SE";"Nossa Senhora das Dores";-37.196285;-10.48536
4701;"SE";"Nossa Senhora de Lourdes";-37.061528;-10.077168
4702;"SE";"Nossa Senhora do Socorro";-37.123113;-10.846822
4703;"SE";"Pacatuba";-36.653078;-10.453811
4704;"SE";"Pedra Mole";-37.692189;-10.613439
4705;"SE";"Pedrinhas";-37.67749;-11.190174
4706;"SE";"Pinhão";-37.724246;-10.567664
4707;"SE";"Pirambu";-36.854427;-10.721516
4710;"SE";"Porto da Folha";-37.284233;-9.916264
4708;"SE";"Poço Redondo";-37.683263;-9.806155
4709;"SE";"Poço Verde";-38.181294;-10.715129
4711;"SE";"Propriá";-36.844153;-10.213773
4713;"SE";"Riachuelo";-37.196551;-10.735008
4712;"SE";"Riachão do Dantas";-37.730985;-11.072904
4714;"SE";"Ribeirópolis";-37.438035;-10.535669
4715;"SE";"Rosário do Catete";-37.03569;-10.690432
4716;"SE";"Salgado";-37.480385;-11.028833
4717;"SE";"Santa Luzia do Itanhy";-37.458642;-11.353596
4719;"SE";"Santa Rosa de Lima";-37.193123;-10.643362
4718;"SE";"Santana do São Francisco";-36.610539;-10.292233
4720;"SE";"Santo Amaro das Brotas";-37.05643;-10.789225
4726;"SE";"Simão Dias";-37.809746;-10.738652
4727;"SE";"Siriri";-37.113068;-10.596488
4721;"SE";"São Cristóvão";-37.20436;-11.008443
4722;"SE";"São Domingos";-37.568515;-10.791613
4723;"SE";"São Francisco";-36.886907;-10.344151
4724;"SE";"São Miguel do Aleixo";-37.38356;-10.384662
4728;"SE";"Telha";-36.881778;-10.206424
4729;"SE";"Tobias Barreto";-37.999451;-11.179799
4730;"SE";"Tomar do Geru";-37.843338;-11.369391
4731;"SE";"Umbaúba";-37.662347;-11.380921
4732;"SP";"Adamantina";-51.073695;-21.682012
4733;"SP";"Adolfo";-49.645128;-21.232494
4734;"SP";"Aguaí";-46.973502;-22.057207
4739;"SP";"Agudos";-48.98632;-22.469433
4740;"SP";"Alambari";-47.897971;-23.550338
4741;"SP";"Alfredo Marcondes";-51.413956;-21.9527
4742;"SP";"Altair";-49.057073;-20.524207
4743;"SP";"Altinópolis";-47.3712;-21.021364
4744;"SP";"Alto Alegre";-50.16798;-21.581103
4745;"SP";"Alumínio";-47.254571;-23.530553
4749;"SP";"Alvinlândia";-49.762323;-22.443481
4750;"SP";"Americana";-47.333119;-22.73736
4753;"SP";"Amparo";-46.772022;-22.70879
4751;"SP";"Américo Brasiliense";-48.11467;-21.728771
4752;"SP";"Américo de Campos";-49.735904;-20.298476
4754;"SP";"Analândia";-47.661939;-22.128917
